,id,slug,url,name,tags,state,category,description,age,gender,caste,is_minority,is_differently_abled,is_dbt,is_widowed_or_divorced,is_bpl,is_student,occupation
807,800,ssbc,https://www.myscheme.gov.in/schemes/ssbc,Saksham Scheme for Backward Classes,"Saksham,Backward Classes,Loan,Young Professional",Haryana,"Banking,Financial Services and Insurance,Business & Entrepreneurship","Under the scheme, loans of up to ₹10,00,000/- are provided to young professionals for setting up Doctors' Clinics, Nursing Homes, Physiotherapy Clinics, Bio-Medical Labs, Lawyers' Offices, Engineering Units, Chemist Shops, Architect Offices, and similar establishments.","{""ews"":{""gte"":18,""lte"":35},""female"":{""gte"":18,""lte"":35},""general"":{""gte"":18,""lte"":35},""obc"":{""gte"":18,""lte"":35},""sc"":{""gte"":18,""lte"":35},""st"":{""gte"":18,""lte"":35},""widowed"":{""gte"":18,""lte"":35}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
808,801,agr3fmsstf,https://www.myscheme.gov.in/schemes/agr3fmsstf,AGR 3 (Farm Mechanization) Scheme For ST Farmers,"Agriculture,Farmer,Scheduled Tribe,Adivasi,Mechanization,Equipment,Financial Assistance",Gujarat,"Agriculture,Rural & Environment","The scheme “AGR 3 (Farm Mechanization) Scheme for ST Farmers” was started by the Department of Agriculture, Farmers Welfare & Co-operation, Government of Gujarat.","{""st"":{""gte"":0,""lte"":100}}","male,female,transgender",st,false,false,false,false,false,false,Farmer
809,802,pseshsfdc,https://www.myscheme.gov.in/schemes/pseshsfdc,Professional and Self Employment Scheme (HSFDC),"Professional,Self Employment,HSFDC,Loan,BPL,Scheduled Caste",Haryana,"Banking,Financial Services and Insurance,Business & Entrepreneurship","Under this scheme, the Corporation provides loans/benefits to individuals from BPL families, whose annual family income does not exceed ₹1,80,000/-, in rural & urban areas. These loans support self-employment activities in fields such as legal profession, Chartered Accountancy, medical practice etc.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,true,false,
810,803,giatb,https://www.myscheme.gov.in/schemes/giatb,Grant-in-aid (TB),"SC/ST,TB,Grant,Financial Assistance,DBT",Mizoram,Health & Wellness,"State Government is granting financial assistance in the form of Grant-in-Aid to a person having no employment under the Government, Public Sector undertaking, or under any local bodies may qualify to receive the grand suffering from fell disease.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,true,true,false,false,
811,805,edsc-st-wistem,https://www.myscheme.gov.in/schemes/edsc-st-wistem,Entrepreneurship Development by SC & ST Women in Science Technology Engineering Mathematics,"Entrepreneurship,Woman,SC,ST,Unemployed,Fellowship,Financial Support",Kerala,"Business & Entrepreneurship,Women and Child","ED/SC-ST- WISTEM)” is aimed for exploring the potential of entrepreneurship along with improvement in the livelihood options for unemployed SC & ST women in Science, Technology, Engineering & Mathematics (STEM) areas using tools of Science, Technology & Innovation.","{""ews"":{""gte"":16,""lte"":100},""female"":{""gte"":16,""lte"":100},""general"":{""gte"":16,""lte"":100},""obc"":{""gte"":16,""lte"":100},""sc"":{""gte"":16,""lte"":100},""st"":{""gte"":16,""lte"":100},""widowed"":{""gte"":16,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,Entrepreneur
812,806,nhdp-randds,https://www.myscheme.gov.in/schemes/nhdp-randds,National Handicrafts Development Programme: Research & Development Scheme,"Handicraft,Textile,Research,Grant-in-Aid",All,"Sports & Culture,Skills & Employment","The ""NHDP: Research & Development Scheme"" is introduced to generate feedback on economic, social, aesthetic, and promotional aspects of various crafts and artisans in the handicraft sector. The surveys and studies are sponsored/conducted to generate suitable inputs for planning purposes.","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
813,807,shw,https://www.myscheme.gov.in/schemes/shw,Shelter Home For Women (SHW),"Women,Shelter,Counselling,Skill,Training",Goa,"Social welfare & Empowerment,Skills & Employment,Women and Child","The scheme ""Shelter Home for Women (SHW)"" provides temporary shelter and support to women who have no family or social support systems to rely on and rehabilitate the women socially and economically by the provision of skill training, and counselling. ","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
814,808,sgiavoowsc,https://www.myscheme.gov.in/schemes/sgiavoowsc,Scheme of Grant-in-Aid to Voluntary and other Organizations Working for Scheduled Castes,"Scheduled Caste,Grant,NGO",All,Social welfare & Empowerment,"The ""Scheme aims to enhance the reach of development interventions of the Government and fill the gaps in service-deficient Scheduled Caste-dominant areas in sectors such as education, health, vocational training, etc., through the efforts of voluntary organizations and other organizations.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
815,809,vs-fausmphs,https://www.myscheme.gov.in/schemes/vs-fausmphs,Vidyajyothi Scheme- Financial Aid For Uniforms And Study Materials To PH Students,"Student,Person With Disability,Financial Assistance,Uniform,Study Material",Kerala,Education & Learning,"The scheme “Vidyajyothi Scheme- Financial Aid for Uniforms and Study Materials to PH Students” was launched by the Department of Social Justice, Government of Kerala. ","{""ews"":{""gte"":12,""lte"":100},""female"":{""gte"":12,""lte"":100},""general"":{""gte"":12,""lte"":100},""obc"":{""gte"":12,""lte"":100},""sc"":{""gte"":12,""lte"":100},""st"":{""gte"":12,""lte"":100},""widowed"":{""gte"":12,""lte"":100}}",female,"ews,st,general,obc,sc",false,true,false,true,false,true,
816,810,sgrcsl,https://www.myscheme.gov.in/schemes/sgrcsl,Scheme For Grant Of Rewards To The Children Of Salt Labourers,"Salt Workers,Salt Labourers,Children,Rewards,Salt Industry,Students","Tamil Nadu,Gujarat,Rajasthan,Maharashtra,West Bengal","Social welfare & Empowerment,Education & Learning","The scheme “Scheme for Grant of Rewards to the Children of Salt Labourers” was launched by Department for Promotion of Industry and Internal Trade (DPIIT), Ministry of Commerce and Industry in the year 1985.","{""ews"":{""gte"":5,""lte"":100},""female"":{""gte"":5,""lte"":100},""general"":{""gte"":5,""lte"":100},""obc"":{""gte"":5,""lte"":100},""sc"":{""gte"":5,""lte"":100},""st"":{""gte"":5,""lte"":100},""widowed"":{""gte"":5,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,
817,811,usttad,https://www.myscheme.gov.in/schemes/usttad,Upgrading the Skills and Training in Traditional Arts/Crafts for Development,,All,Education & Learning,"The Upgrading the Skills and Training in Traditional Arts/Crafts for Development (USTTAD) scheme is a program launched by the Ministry of Minority Affairs, Government of India, in 2015. ","{""ews"":{""gte"":18,""lte"":35},""female"":{""gte"":18,""lte"":35},""general"":{""gte"":18,""lte"":35},""obc"":{""gte"":18,""lte"":35},""sc"":{""gte"":18,""lte"":35},""st"":{""gte"":18,""lte"":35},""widowed"":{""gte"":18,""lte"":35}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
818,813,a2ks,https://www.myscheme.gov.in/schemes/a2ks,Access To Knowledge For Technology Development And Dissemination (A2K+) - Studies,"Research,Technology,Proposal,Industry,Institution",All,Education & Learning,"Access to Knowledge for Technology Development and Dissemination (A2K+) is a scheme targeted towards developing mechanisms to disseminate science, technology and innovation-related information to industries, research and academic institutions","{""ews"":{""gte"":0,""lte"":100},""female"":{""gte"":0,""lte"":100},""general"":{""gte"":0,""lte"":100},""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100},""st"":{""gte"":0,""lte"":100},""widowed"":{""gte"":0,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
819,814,bnlbks,https://www.myscheme.gov.in/schemes/bnlbks,Bebe Nanki Laadli Beti Kalyan Scheme,"Bebe Nanki,Laadli Beti Kalyan,Financial Assistance",Punjab,"Social welfare & Empowerment,Women and Child","Bebe Nanki Laadli Beti Kalyan Scheme was launched under the 13th Finance Commission component for ""measures to improve gender ratio"" in the Punjab State from 2011-12. ","{""general"":{""gte"":1,""lte"":100}}","male,female,transgender",general,false,false,false,false,false,false,
820,815,dsctar,https://www.myscheme.gov.in/schemes/dsctar,Development Support for Coffee in Traditional Areas: Replantation,"Coffee,Agriculture,Farmer,Plantation,Subsidy",All,"Agriculture,Rural & Environment","The objective of the scheme ""Development Support for Coffee in Traditional Areas: Replantation"" is to improve the production and productivity of coffee plantations by encouraging replantation of old/senile and unproductive plantations with high-yielding, disease-tolerant coffee varieties.","{""ews"":{""gte"":18,""lte"":100},""female"":{""gte"":18,""lte"":100},""general"":{""gte"":18,""lte"":100},""obc"":{""gte"":18,""lte"":100},""sc"":{""gte"":18,""lte"":100},""st"":{""gte"":18,""lte"":100},""widowed"":{""gte"":18,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,Farmer
821,816,ddkfs,https://www.myscheme.gov.in/schemes/ddkfs,D. D. Kosambi Research Fellowship Scheme,"Fellowship,Education,Research,Arts,Social Studies,PhD",Goa,"Education & Learning,Sports & Culture","The scheme ""Goa State Best Library and Best Librarian Award"" has been designed by the Directorate of Art and Culture, Government of Goa to encourage Goan Scholars to undertake research in the field of Goan history, culture, arts, social studies etc. Three fellowships shall be awarded.","{""ews"":{""gte"":35,""lte"":100},""female"":{""gte"":35,""lte"":100},""general"":{""gte"":35,""lte"":100},""obc"":{""gte"":35,""lte"":100},""sc"":{""gte"":35,""lte"":100},""st"":{""gte"":35,""lte"":100},""widowed"":{""gte"":35,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,Artists
822,817,fashceescbcs,https://www.myscheme.gov.in/schemes/fashceescbcs,Financial Assistance Scheme For Higher Competitive/ Entrance Examination To Scheduled Castes/ Backward Classes Students,"Financial Assistance,Competitive Examination,Entrance Examination,Scheduled Caste,Backward Classe,Student,Coaching",Haryana,"Education & Learning,Social welfare & Empowerment","The scheme “Financial Assistance Scheme for Higher Competitive/ Entrance Examination to Scheduled Castes/ Backward Classes Students” was launched by the Department of Welfare of Scheduled Castes & Backward Classes, Government of Haryana.","{""obc"":{""gte"":0,""lte"":100},""sc"":{""gte"":0,""lte"":100}}","male,female,transgender","obc,sc",false,false,false,false,false,true,
823,818,mmgsy,https://www.myscheme.gov.in/schemes/mmgsy,Mukhya Mantri Grihini Suvidha Yojana,"LPG Cylinder,MMGSY,Grihini Suvidha Yojana,Information And Public Relations,Gas Connection",Himachal Pradesh,"Utility & Sanitation,Women and Child","The objective of launching the Mukhya Mantri Grihini Suvidha Yojna was to provide free gas connections to those families who were not covered under the Centre's Ujjwala scheme.
","{""female"":{""gte"":0,""lte"":100}}",female,"sc,st,obc,general,ews,pvtg",false,false,false,false,false,false,
824,819,prerana,https://www.myscheme.gov.in/schemes/prerana,Prerana (micro Credit Finance) Scheme,,Karnataka,"Banking,Financial Services and Insurance,Women and Child","DR. BR Ambedkar Development Corporation has launched the Prerana scheme in which Scheduled Caste/ Scheduled Tribe Women Self Help Groups will be financed by mass production / service units. For a group of 10 members, Rs. 2,50,000 / – will be allowed. Rs. 15,000 /- subsidy Rs. 10,000/- Margin Money.","{""ews"":{""gte"":21,""lte"":100},""female"":{""gte"":21,""lte"":100},""general"":{""gte"":21,""lte"":100},""obc"":{""gte"":21,""lte"":100},""sc"":{""gte"":21,""lte"":100},""st"":{""gte"":21,""lte"":100},""widowed"":{""gte"":21,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,false,
825,820,fatpsfha,https://www.myscheme.gov.in/schemes/fatpsfha,Financial Assistance to Pensioners Suffering From HIV and AIDS,"Pension,HIV & AIDS,Social Empowerment,Direct Benefit Transfer",Jharkhand,Social welfare & Empowerment,"“Financial Assistance to Pensioners Suffering From HIV/AIDS” is a Social Security Scheme by the Department of Women, Child Development & Social Security, Government of Jharkhand which aims to provide social security through financial assistance to those persons who are suffering from HIV/AIDS.","{""ews"":{""gte"":1,""lte"":100},""female"":{""gte"":1,""lte"":100},""general"":{""gte"":1,""lte"":100},""obc"":{""gte"":1,""lte"":100},""sc"":{""gte"":1,""lte"":100},""st"":{""gte"":1,""lte"":100},""widowed"":{""gte"":1,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,true,true,false,false,
826,821,sebiitdip,https://www.myscheme.gov.in/schemes/sebiitdip,SEBI ITD Internship Program,"Internship,Student,FinTech,Business,Data Analytics",All,Education & Learning,The SEBI ITD Internship Program provides hands-on training to the students of the institutes based in and around Mumbai. The program accepts up to 15 interns. The Interns accepted under this program would be given an opportunity to work on different Information Technology (IT) projects.,"{""ews"":{""gte"":14,""lte"":30},""female"":{""gte"":14,""lte"":30},""general"":{""gte"":14,""lte"":30},""obc"":{""gte"":14,""lte"":30},""sc"":{""gte"":14,""lte"":30},""st"":{""gte"":14,""lte"":30},""widowed"":{""gte"":14,""lte"":30}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,Entrepreneur
827,822,sdas,https://www.myscheme.gov.in/schemes/sdas,Scholarship For Differently Abled Students,"Scholarship,Disability,Student,Education",Kerala,Education & Learning,"The scheme “Scholarship for Differently Abled Students” was launched by the Department of Social Justice, Government of Kerala.","{""ews"":{""gte"":5,""lte"":100},""female"":{""gte"":5,""lte"":100},""general"":{""gte"":5,""lte"":100},""obc"":{""gte"":5,""lte"":100},""sc"":{""gte"":5,""lte"":100},""st"":{""gte"":5,""lte"":100},""widowed"":{""gte"":5,""lte"":100}}",female,"ews,st,general,obc,sc",false,true,false,true,false,true,
828,823,tessdlhp,https://www.myscheme.gov.in/schemes/tessdlhp,Technical Education Scholarship Scheme For Diploma Level,"Technical Education,Scholarship,Diploma,Student",Himachal Pradesh,Education & Learning,This scholarship will be awarded to students who are pursuing Diploma level Courses in Engineering/Technology including Architectural Assistantship or any other equivalent courses as approved by the All India Council of Technical Education (AICTE).,"{""ews"":{""gte"":14,""lte"":100},""female"":{""gte"":14,""lte"":100},""general"":{""gte"":14,""lte"":100},""obc"":{""gte"":14,""lte"":100},""sc"":{""gte"":14,""lte"":100},""st"":{""gte"":14,""lte"":100},""widowed"":{""gte"":14,""lte"":100}}",female,"ews,st,general,obc,sc",false,false,false,true,false,true,
